,id,title,type,age_certification,runtime,genres,release_year,seasons,imdb_score,imdb_votes,production_countries
0,ts20475,Saturday Night Live,SHOW,TV-14,89,"['music', 'comedy']",1975,47.0,8.0,47910.0,['US']
1,ts20475,Saturday Night Live,SHOW,TV-14,89,"['music', 'comedy']",1975,47.0,8.0,47910.0,['US']
2,ts20475,Saturday Night Live,SHOW,TV-14,89,"['music', 'comedy']",1975,47.0,8.0,47910.0,['US']
3,ts20475,Saturday Night Live,SHOW,TV-14,89,"['music', 'comedy']",1975,47.0,8.0,47910.0,['US']
4,ts20475,Saturday Night Live,SHOW,TV-14,89,"['music', 'comedy']",1975,47.0,8.0,47910.0,['US']
5,ts20475,Saturday Night Live,SHOW,TV-14,89,"['music', 'comedy']",1975,47.0,8.0,47910.0,['US']
6,ts20475,Saturday Night Live,SHOW,TV-14,89,"['music', 'comedy']",1975,47.0,8.0,47910.0,['US']
7,ts20475,Saturday Night Live,SHOW,TV-14,89,"['music', 'comedy']",1975,47.0,8.0,47910.0,['US']
8,ts20475,Saturday Night Live,SHOW,TV-14,89,"['music', 'comedy']",1975,47.0,8.0,47910.0,['US']
9,ts20475,Saturday Night Live,SHOW,TV-14,89,"['music', 'comedy']",1975,47.0,8.0,47910.0,['US']
10,ts20475,Saturday Night Live,SHOW,TV-14,89,"['music', 'comedy']",1975,47.0,8.0,47910.0,['US']
11,ts20475,Saturday Night Live,SHOW,TV-14,89,"['music', 'comedy']",1975,47.0,8.0,47910.0,['US']
12,ts20475,Saturday Night Live,SHOW,TV-14,89,"['music', 'comedy']",1975,47.0,8.0,47910.0,['US']
13,ts20475,Saturday Night Live,SHOW,TV-14,89,"['music', 'comedy']",1975,47.0,8.0,47910.0,['US']
14,ts20475,Saturday Night Live,SHOW,TV-14,89,"['music', 'comedy']",1975,47.0,8.0,47910.0,['US']
15,ts20475,Saturday Night Live,SHOW,TV-14,89,"['music', 'comedy']",1975,47.0,8.0,47910.0,['US']
16,ts20475,Saturday Night Live,SHOW,TV-14,89,"['music', 'comedy']",1975,47.0,8.0,47910.0,['US']
17,ts20475,Saturday Night Live,SHOW,TV-14,89,"['music', 'comedy']",1975,47.0,8.0,47910.0,['US']
18,ts20475,Saturday Night Live,SHOW,TV-14,89,"['music', 'comedy']",1975,47.0,8.0,47910.0,['US']
19,ts20475,Saturday Night Live,SHOW,TV-14,89,"['music', 'comedy']",1975,47.0,8.0,47910.0,['US']
20,ts20475,Saturday Night Live,SHOW,TV-14,89,"['music', 'comedy']",1975,47.0,8.0,47910.0,['US']
21,ts20413,M*A*S*H,SHOW,TV-PG,26,"['war', 'comedy', 'drama']",1972,11.0,8.4,55882.0,['US']
22,ts20413,M*A*S*H,SHOW,TV-PG,26,"['war', 'comedy', 'drama']",1972,11.0,8.4,55882.0,['US']
23,ts20413,M*A*S*H,SHOW,TV-PG,26,"['war', 'comedy', 'drama']",1972,11.0,8.4,55882.0,['US']
24,ts20413,M*A*S*H,SHOW,TV-PG,26,"['war', 'comedy', 'drama']",1972,11.0,8.4,55882.0,['US']
25,ts20413,M*A*S*H,SHOW,TV-PG,26,"['war', 'comedy', 'drama']",1972,11.0,8.4,55882.0,['US']
26,ts20413,M*A*S*H,SHOW,TV-PG,26,"['war', 'comedy', 'drama']",1972,11.0,8.4,55882.0,['US']
27,ts20413,M*A*S*H,SHOW,TV-PG,26,"['war', 'comedy', 'drama']",1972,11.0,8.4,55882.0,['US']
28,ts20005,I Love Lucy,SHOW,TV-G,30,"['comedy', 'family']",1951,9.0,8.5,25944.0,['US']
29,ts20005,I Love Lucy,SHOW,TV-G,30,"['comedy', 'family']",1951,9.0,8.5,25944.0,['US']
30,ts20005,I Love Lucy,SHOW,TV-G,30,"['comedy', 'family']",1951,9.0,8.5,25944.0,['US']
31,ts20005,I Love Lucy,SHOW,TV-G,30,"['comedy', 'family']",1951,9.0,8.5,25944.0,['US']
32,ts20669,Taxi,SHOW,TV-PG,25,"['drama', 'comedy']",1978,5.0,7.7,13379.0,['US']
33,ts20669,Taxi,SHOW,TV-PG,25,"['drama', 'comedy']",1978,5.0,7.7,13379.0,['US']
34,ts20669,Taxi,SHOW,TV-PG,25,"['drama', 'comedy']",1978,5.0,7.7,13379.0,['US']
35,ts20669,Taxi,SHOW,TV-PG,25,"['drama', 'comedy']",1978,5.0,7.7,13379.0,['US']
36,ts20669,Taxi,SHOW,TV-PG,25,"['drama', 'comedy']",1978,5.0,7.7,13379.0,['US']
37,ts20669,Taxi,SHOW,TV-PG,25,"['drama', 'comedy']",1978,5.0,7.7,13379.0,['US']
38,ts20669,Taxi,SHOW,TV-PG,25,"['drama', 'comedy']",1978,5.0,7.7,13379.0,['US']
39,ts20669,Taxi,SHOW,TV-PG,25,"['drama', 'comedy']",1978,5.0,7.7,13379.0,['US']
40,ts20669,Taxi,SHOW,TV-PG,25,"['drama', 'comedy']",1978,5.0,7.7,13379.0,['US']
48,ts17013,The Brady Bunch,SHOW,TV-G,25,"['comedy', 'family']",1969,5.0,6.7,14080.0,['US']
49,ts17013,The Brady Bunch,SHOW,TV-G,25,"['comedy', 'family']",1969,5.0,6.7,14080.0,['US']
50,ts17013,The Brady Bunch,SHOW,TV-G,25,"['comedy', 'family']",1969,5.0,6.7,14080.0,['US']
51,ts17013,The Brady Bunch,SHOW,TV-G,25,"['comedy', 'family']",1969,5.0,6.7,14080.0,['US']
52,ts17013,The Brady Bunch,SHOW,TV-G,25,"['comedy', 'family']",1969,5.0,6.7,14080.0,['US']
53,ts17013,The Brady Bunch,SHOW,TV-G,25,"['comedy', 'family']",1969,5.0,6.7,14080.0,['US']
54,ts17013,The Brady Bunch,SHOW,TV-G,25,"['comedy', 'family']",1969,5.0,6.7,14080.0,['US']
55,ts17013,The Brady Bunch,SHOW,TV-G,25,"['comedy', 'family']",1969,5.0,6.7,14080.0,['US']
56,ts17013,The Brady Bunch,SHOW,TV-G,25,"['comedy', 'family']",1969,5.0,6.7,14080.0,['US']
57,ts17013,The Brady Bunch,SHOW,TV-G,25,"['comedy', 'family']",1969,5.0,6.7,14080.0,['US']
121,ts21837,Law & Order,SHOW,TV-14,54,"['drama', 'crime', 'thriller']",1990,21.0,7.8,37287.0,['US']
122,ts21837,Law & Order,SHOW,TV-14,54,"['drama', 'crime', 'thriller']",1990,21.0,7.8,37287.0,['US']
123,ts21837,Law & Order,SHOW,TV-14,54,"['drama', 'crime', 'thriller']",1990,21.0,7.8,37287.0,['US']
124,ts21837,Law & Order,SHOW,TV-14,54,"['drama', 'crime', 'thriller']",1990,21.0,7.8,37287.0,['US']
125,ts21837,Law & Order,SHOW,TV-14,54,"['drama', 'crime', 'thriller']",1990,21.0,7.8,37287.0,['US']
126,ts21837,Law & Order,SHOW,TV-14,54,"['drama', 'crime', 'thriller']",1990,21.0,7.8,37287.0,['US']
127,tm19438,The Princess Bride,MOVIE,PG,99,"['fantasy', 'family', 'romance']",1987,0.0,8.0,420521.0,['US']
128,tm19438,The Princess Bride,MOVIE,PG,99,"['fantasy', 'family', 'romance']",1987,0.0,8.0,420521.0,['US']
129,tm19438,The Princess Bride,MOVIE,PG,99,"['fantasy', 'family', 'romance']",1987,0.0,8.0,420521.0,['US']
130,tm19438,The Princess Bride,MOVIE,PG,99,"['fantasy', 'family', 'romance']",1987,0.0,8.0,420521.0,['US']
131,tm19438,The Princess Bride,MOVIE,PG,99,"['fantasy', 'family', 'romance']",1987,0.0,8.0,420521.0,['US']
132,tm19438,The Princess Bride,MOVIE,PG,99,"['fantasy', 'family', 'romance']",1987,0.0,8.0,420521.0,['US']
133,tm19438,The Princess Bride,MOVIE,PG,99,"['fantasy', 'family', 'romance']",1987,0.0,8.0,420521.0,['US']
134,tm19438,The Princess Bride,MOVIE,PG,99,"['fantasy', 'family', 'romance']",1987,0.0,8.0,420521.0,['US']
135,tm19438,The Princess Bride,MOVIE,PG,99,"['fantasy', 'family', 'romance']",1987,0.0,8.0,420521.0,['US']
136,tm19438,The Princess Bride,MOVIE,PG,99,"['fantasy', 'family', 'romance']",1987,0.0,8.0,420521.0,['US']
137,tm19438,The Princess Bride,MOVIE,PG,99,"['fantasy', 'family', 'romance']",1987,0.0,8.0,420521.0,['US']
138,tm19438,The Princess Bride,MOVIE,PG,99,"['fantasy', 'family', 'romance']",1987,0.0,8.0,420521.0,['US']
139,tm19438,The Princess Bride,MOVIE,PG,99,"['fantasy', 'family', 'romance']",1987,0.0,8.0,420521.0,['US']
140,tm19438,The Princess Bride,MOVIE,PG,99,"['fantasy', 'family', 'romance']",1987,0.0,8.0,420521.0,['US']
141,tm19438,The Princess Bride,MOVIE,PG,99,"['fantasy', 'family', 'romance']",1987,0.0,8.0,420521.0,['US']
142,tm19438,The Princess Bride,MOVIE,PG,99,"['fantasy', 'family', 'romance']",1987,0.0,8.0,420521.0,['US']
143,tm19438,The Princess Bride,MOVIE,PG,99,"['fantasy', 'family', 'romance']",1987,0.0,8.0,420521.0,['US']
144,tm19438,The Princess Bride,MOVIE,PG,99,"['fantasy', 'family', 'romance']",1987,0.0,8.0,420521.0,['US']
145,tm19438,The Princess Bride,MOVIE,PG,99,"['fantasy', 'family', 'romance']",1987,0.0,8.0,420521.0,['US']
146,tm19438,The Princess Bride,MOVIE,PG,99,"['fantasy', 'family', 'romance']",1987,0.0,8.0,420521.0,['US']
147,tm19438,The Princess Bride,MOVIE,PG,99,"['fantasy', 'family', 'romance']",1987,0.0,8.0,420521.0,['US']
148,tm19438,The Princess Bride,MOVIE,PG,99,"['fantasy', 'family', 'romance']",1987,0.0,8.0,420521.0,['US']
149,tm19438,The Princess Bride,MOVIE,PG,99,"['fantasy', 'family', 'romance']",1987,0.0,8.0,420521.0,['US']
150,tm19438,The Princess Bride,MOVIE,PG,99,"['fantasy', 'family', 'romance']",1987,0.0,8.0,420521.0,['US']
151,tm19438,The Princess Bride,MOVIE,PG,99,"['fantasy', 'family', 'romance']",1987,0.0,8.0,420521.0,['US']
152,tm19438,The Princess Bride,MOVIE,PG,99,"['fantasy', 'family', 'romance']",1987,0.0,8.0,420521.0,['US']
153,tm19438,The Princess Bride,MOVIE,PG,99,"['fantasy', 'family', 'romance']",1987,0.0,8.0,420521.0,['US']
154,tm19438,The Princess Bride,MOVIE,PG,99,"['fantasy', 'family', 'romance']",1987,0.0,8.0,420521.0,['US']
155,ts20711,The Simpsons,SHOW,TV-14,27,"['animation', 'comedy']",1989,34.0,8.7,394764.0,['US']
156,ts20711,The Simpsons,SHOW,TV-14,27,"['animation', 'comedy']",1989,34.0,8.7,394764.0,['US']
157,ts20711,The Simpsons,SHOW,TV-14,27,"['animation', 'comedy']",1989,34.0,8.7,394764.0,['US']
158,ts20711,The Simpsons,SHOW,TV-14,27,"['animation', 'comedy']",1989,34.0,8.7,394764.0,['US']
159,ts20711,The Simpsons,SHOW,TV-14,27,"['animation', 'comedy']",1989,34.0,8.7,394764.0,['US']
160,ts20711,The Simpsons,SHOW,TV-14,27,"['animation', 'comedy']",1989,34.0,8.7,394764.0,['US']
161,tm123377,The Breakfast Club,MOVIE,R,98,"['drama', 'comedy']",1985,0.0,7.8,385471.0,['US']
162,tm123377,The Breakfast Club,MOVIE,R,98,"['drama', 'comedy']",1985,0.0,7.8,385471.0,['US']
163,tm123377,The Breakfast Club,MOVIE,R,98,"['drama', 'comedy']",1985,0.0,7.8,385471.0,['US']
164,tm123377,The Breakfast Club,MOVIE,R,98,"['drama', 'comedy']",1985,0.0,7.8,385471.0,['US']
165,tm123377,The Breakfast Club,MOVIE,R,98,"['drama', 'comedy']",1985,0.0,7.8,385471.0,['US']
166,tm123377,The Breakfast Club,MOVIE,R,98,"['drama', 'comedy']",1985,0.0,7.8,385471.0,['US']
167,tm123377,The Breakfast Club,MOVIE,R,98,"['drama', 'comedy']",1985,0.0,7.8,385471.0,['US']
168,tm123377,The Breakfast Club,MOVIE,R,98,"['drama', 'comedy']",1985,0.0,7.8,385471.0,['US']
169,tm123377,The Breakfast Club,MOVIE,R,98,"['drama', 'comedy']",1985,0.0,7.8,385471.0,['US']
170,tm123377,The Breakfast Club,MOVIE,R,98,"['drama', 'comedy']",1985,0.0,7.8,385471.0,['US']
171,tm123377,The Breakfast Club,MOVIE,R,98,"['drama', 'comedy']",1985,0.0,7.8,385471.0,['US']
172,tm123377,The Breakfast Club,MOVIE,R,98,"['drama', 'comedy']",1985,0.0,7.8,385471.0,['US']
173,tm123377,The Breakfast Club,MOVIE,R,98,"['drama', 'comedy']",1985,0.0,7.8,385471.0,['US']
174,tm123377,The Breakfast Club,MOVIE,R,98,"['drama', 'comedy']",1985,0.0,7.8,385471.0,['US']
175,ts19522,Cheers,SHOW,TV-PG,30,"['comedy', 'drama']",1982,11.0,7.9,53464.0,['US']
176,ts19522,Cheers,SHOW,TV-PG,30,"['comedy', 'drama']",1982,11.0,7.9,53464.0,['US']
177,ts19522,Cheers,SHOW,TV-PG,30,"['comedy', 'drama']",1982,11.0,7.9,53464.0,['US']
178,ts19522,Cheers,SHOW,TV-PG,30,"['comedy', 'drama']",1982,11.0,7.9,53464.0,['US']
179,ts19522,Cheers,SHOW,TV-PG,30,"['comedy', 'drama']",1982,11.0,7.9,53464.0,['US']
180,ts19522,Cheers,SHOW,TV-PG,30,"['comedy', 'drama']",1982,11.0,7.9,53464.0,['US']
181,ts19522,Cheers,SHOW,TV-PG,30,"['comedy', 'drama']",1982,11.0,7.9,53464.0,['US']
182,ts19522,Cheers,SHOW,TV-PG,30,"['comedy', 'drama']",1982,11.0,7.9,53464.0,['US']
183,tm153016,Pretty Woman,MOVIE,R,119,"['comedy', 'romance']",1990,0.0,7.1,316085.0,['US']
184,tm153016,Pretty Woman,MOVIE,R,119,"['comedy', 'romance']",1990,0.0,7.1,316085.0,['US']
185,tm153016,Pretty Woman,MOVIE,R,119,"['comedy', 'romance']",1990,0.0,7.1,316085.0,['US']
186,tm153016,Pretty Woman,MOVIE,R,119,"['comedy', 'romance']",1990,0.0,7.1,316085.0,['US']
187,tm153016,Pretty Woman,MOVIE,R,119,"['comedy', 'romance']",1990,0.0,7.1,316085.0,['US']
188,tm153016,Pretty Woman,MOVIE,R,119,"['comedy', 'romance']",1990,0.0,7.1,316085.0,['US']
189,tm153016,Pretty Woman,MOVIE,R,119,"['comedy', 'romance']",1990,0.0,7.1,316085.0,['US']
190,tm153016,Pretty Woman,MOVIE,R,119,"['comedy', 'romance']",1990,0.0,7.1,316085.0,['US']
191,tm153016,Pretty Woman,MOVIE,R,119,"['comedy', 'romance']",1990,0.0,7.1,316085.0,['US']
192,tm153016,Pretty Woman,MOVIE,R,119,"['comedy', 'romance']",1990,0.0,7.1,316085.0,['US']
193,tm153016,Pretty Woman,MOVIE,R,119,"['comedy', 'romance']",1990,0.0,7.1,316085.0,['US']
194,tm153016,Pretty Woman,MOVIE,R,119,"['comedy', 'romance']",1990,0.0,7.1,316085.0,['US']
195,tm153016,Pretty Woman,MOVIE,R,119,"['comedy', 'romance']",1990,0.0,7.1,316085.0,['US']
196,tm153016,Pretty Woman,MOVIE,R,119,"['comedy', 'romance']",1990,0.0,7.1,316085.0,['US']
197,tm153016,Pretty Woman,MOVIE,R,119,"['comedy', 'romance']",1990,0.0,7.1,316085.0,['US']
198,tm153016,Pretty Woman,MOVIE,R,119,"['comedy', 'romance']",1990,0.0,7.1,316085.0,['US']
199,tm153016,Pretty Woman,MOVIE,R,119,"['comedy', 'romance']",1990,0.0,7.1,316085.0,['US']
200,tm153016,Pretty Woman,MOVIE,R,119,"['comedy', 'romance']",1990,0.0,7.1,316085.0,['US']
201,tm153016,Pretty Woman,MOVIE,R,119,"['comedy', 'romance']",1990,0.0,7.1,316085.0,['US']
202,tm153016,Pretty Woman,MOVIE,R,119,"['comedy', 'romance']",1990,0.0,7.1,316085.0,['US']
203,tm153016,Pretty Woman,MOVIE,R,119,"['comedy', 'romance']",1990,0.0,7.1,316085.0,['US']
204,tm153016,Pretty Woman,MOVIE,R,119,"['comedy', 'romance']",1990,0.0,7.1,316085.0,['US']
205,tm153016,Pretty Woman,MOVIE,R,119,"['comedy', 'romance']",1990,0.0,7.1,316085.0,['US']
206,tm153016,Pretty Woman,MOVIE,R,119,"['comedy', 'romance']",1990,0.0,7.1,316085.0,['US']
207,tm153016,Pretty Woman,MOVIE,R,119,"['comedy', 'romance']",1990,0.0,7.1,316085.0,['US']
208,tm153016,Pretty Woman,MOVIE,R,119,"['comedy', 'romance']",1990,0.0,7.1,316085.0,['US']
209,tm153016,Pretty Woman,MOVIE,R,119,"['comedy', 'romance']",1990,0.0,7.1,316085.0,['US']
210,tm153016,Pretty Woman,MOVIE,R,119,"['comedy', 'romance']",1990,0.0,7.1,316085.0,['US']
211,tm153016,Pretty Woman,MOVIE,R,119,"['comedy', 'romance']",1990,0.0,7.1,316085.0,['US']
212,tm153016,Pretty Woman,MOVIE,R,119,"['comedy', 'romance']",1990,0.0,7.1,316085.0,['US']
213,tm153016,Pretty Woman,MOVIE,R,119,"['comedy', 'romance']",1990,0.0,7.1,316085.0,['US']
214,tm153016,Pretty Woman,MOVIE,R,119,"['comedy', 'romance']",1990,0.0,7.1,316085.0,['US']
215,tm153016,Pretty Woman,MOVIE,R,119,"['comedy', 'romance']",1990,0.0,7.1,316085.0,['US']
216,tm153016,Pretty Woman,MOVIE,R,119,"['comedy', 'romance']",1990,0.0,7.1,316085.0,['US']
217,tm153016,Pretty Woman,MOVIE,R,119,"['comedy', 'romance']",1990,0.0,7.1,316085.0,['US']
218,tm153016,Pretty Woman,MOVIE,R,119,"['comedy', 'romance']",1990,0.0,7.1,316085.0,['US']
219,tm153016,Pretty Woman,MOVIE,R,119,"['comedy', 'romance']",1990,0.0,7.1,316085.0,['US']
220,tm153016,Pretty Woman,MOVIE,R,119,"['comedy', 'romance']",1990,0.0,7.1,316085.0,['US']
221,tm153016,Pretty Woman,MOVIE,R,119,"['comedy', 'romance']",1990,0.0,7.1,316085.0,['US']
222,tm153016,Pretty Woman,MOVIE,R,119,"['comedy', 'romance']",1990,0.0,7.1,316085.0,['US']
223,tm153016,Pretty Woman,MOVIE,R,119,"['comedy', 'romance']",1990,0.0,7.1,316085.0,['US']
224,tm153016,Pretty Woman,MOVIE,R,119,"['comedy', 'romance']",1990,0.0,7.1,316085.0,['US']
225,tm153016,Pretty Woman,MOVIE,R,119,"['comedy', 'romance']",1990,0.0,7.1,316085.0,['US']
226,tm153016,Pretty Woman,MOVIE,R,119,"['comedy', 'romance']",1990,0.0,7.1,316085.0,['US']
227,tm153016,Pretty Woman,MOVIE,R,119,"['comedy', 'romance']",1990,0.0,7.1,316085.0,['US']
228,tm153016,Pretty Woman,MOVIE,R,119,"['comedy', 'romance']",1990,0.0,7.1,316085.0,['US']
229,tm153016,Pretty Woman,MOVIE,R,119,"['comedy', 'romance']",1990,0.0,7.1,316085.0,['US']
230,tm153016,Pretty Woman,MOVIE,R,119,"['comedy', 'romance']",1990,0.0,7.1,316085.0,['US']
231,tm153016,Pretty Woman,MOVIE,R,119,"['comedy', 'romance']",1990,0.0,7.1,316085.0,['US']
232,tm153016,Pretty Woman,MOVIE,R,119,"['comedy', 'romance']",1990,0.0,7.1,316085.0,['US']
233,tm153016,Pretty Woman,MOVIE,R,119,"['comedy', 'romance']",1990,0.0,7.1,316085.0,['US']
234,tm153016,Pretty Woman,MOVIE,R,119,"['comedy', 'romance']",1990,0.0,7.1,316085.0,['US']
235,tm153016,Pretty Woman,MOVIE,R,119,"['comedy', 'romance']",1990,0.0,7.1,316085.0,['US']
236,tm153016,Pretty Woman,MOVIE,R,119,"['comedy', 'romance']",1990,0.0,7.1,316085.0,['US']
237,tm153016,Pretty Woman,MOVIE,R,119,"['comedy', 'romance']",1990,0.0,7.1,316085.0,['US']
238,tm153016,Pretty Woman,MOVIE,R,119,"['comedy', 'romance']",1990,0.0,7.1,316085.0,['US']
239,tm153016,Pretty Woman,MOVIE,R,119,"['comedy', 'romance']",1990,0.0,7.1,316085.0,['US']
240,tm153016,Pretty Woman,MOVIE,R,119,"['comedy', 'romance']",1990,0.0,7.1,316085.0,['US']
241,tm153016,Pretty Woman,MOVIE,R,119,"['comedy', 'romance']",1990,0.0,7.1,316085.0,['US']
242,tm153016,Pretty Woman,MOVIE,R,119,"['comedy', 'romance']",1990,0.0,7.1,316085.0,['US']
243,tm153016,Pretty Woman,MOVIE,R,119,"['comedy', 'romance']",1990,0.0,7.1,316085.0,['US']
244,ts21579,The Golden Girls,SHOW,TV-PG,30,"['comedy', 'drama']",1985,7.0,8.1,40317.0,['US']
245,ts21579,The Golden Girls,SHOW,TV-PG,30,"['comedy', 'drama']",1985,7.0,8.1,40317.0,['US']
246,ts21579,The Golden Girls,SHOW,TV-PG,30,"['comedy', 'drama']",1985,7.0,8.1,40317.0,['US']
247,ts21579,The Golden Girls,SHOW,TV-PG,30,"['comedy', 'drama']",1985,7.0,8.1,40317.0,['US']
248,tm44887,Akira,MOVIE,R,124,"['scifi', 'action', 'drama', 'animation', 'fantasy', 'thriller']",1988,0.0,8.0,181098.0,['JP']
249,tm44887,Akira,MOVIE,R,124,"['scifi', 'action', 'drama', 'animation', 'fantasy', 'thriller']",1988,0.0,8.0,181098.0,['JP']
250,tm44887,Akira,MOVIE,R,124,"['scifi', 'action', 'drama', 'animation', 'fantasy', 'thriller']",1988,0.0,8.0,181098.0,['JP']
251,tm44887,Akira,MOVIE,R,124,"['scifi', 'action', 'drama', 'animation', 'fantasy', 'thriller']",1988,0.0,8.0,181098.0,['JP']
252,tm44887,Akira,MOVIE,R,124,"['scifi', 'action', 'drama', 'animation', 'fantasy', 'thriller']",1988,0.0,8.0,181098.0,['JP']
253,tm44887,Akira,MOVIE,R,124,"['scifi', 'action', 'drama', 'animation', 'fantasy', 'thriller']",1988,0.0,8.0,181098.0,['JP']
254,tm44887,Akira,MOVIE,R,124,"['scifi', 'action', 'drama', 'animation', 'fantasy', 'thriller']",1988,0.0,8.0,181098.0,['JP']
255,tm44887,Akira,MOVIE,R,124,"['scifi', 'action', 'drama', 'animation', 'fantasy', 'thriller']",1988,0.0,8.0,181098.0,['JP']
256,tm44887,Akira,MOVIE,R,124,"['scifi', 'action', 'drama', 'animation', 'fantasy', 'thriller']",1988,0.0,8.0,181098.0,['JP']
257,tm44887,Akira,MOVIE,R,124,"['scifi', 'action', 'drama', 'animation', 'fantasy', 'thriller']",1988,0.0,8.0,181098.0,['JP']
258,tm44887,Akira,MOVIE,R,124,"['scifi', 'action', 'drama', 'animation', 'fantasy', 'thriller']",1988,0.0,8.0,181098.0,['JP']
259,tm44887,Akira,MOVIE,R,124,"['scifi', 'action', 'drama', 'animation', 'fantasy', 'thriller']",1988,0.0,8.0,181098.0,['JP']
260,tm44887,Akira,MOVIE,R,124,"['scifi', 'action', 'drama', 'animation', 'fantasy', 'thriller']",1988,0.0,8.0,181098.0,['JP']
261,tm44887,Akira,MOVIE,R,124,"['scifi', 'action', 'drama', 'animation', 'fantasy', 'thriller']",1988,0.0,8.0,181098.0,['JP']
262,tm180542,Once Upon a Time in America,MOVIE,R,229,"['drama', 'crime', 'european']",1984,0.0,8.3,342335.0,"['US', 'IT']"
263,tm180542,Once Upon a Time in America,MOVIE,R,229,"['drama', 'crime', 'european']",1984,0.0,8.3,342335.0,"['US', 'IT']"
264,tm180542,Once Upon a Time in America,MOVIE,R,229,"['drama', 'crime', 'european']",1984,0.0,8.3,342335.0,"['US', 'IT']"
265,tm180542,Once Upon a Time in America,MOVIE,R,229,"['drama', 'crime', 'european']",1984,0.0,8.3,342335.0,"['US', 'IT']"
266,tm180542,Once Upon a Time in America,MOVIE,R,229,"['drama', 'crime', 'european']",1984,0.0,8.3,342335.0,"['US', 'IT']"
267,tm180542,Once Upon a Time in America,MOVIE,R,229,"['drama', 'crime', 'european']",1984,0.0,8.3,342335.0,"['US', 'IT']"
268,tm180542,Once Upon a Time in America,MOVIE,R,229,"['drama', 'crime', 'european']",1984,0.0,8.3,342335.0,"['US', 'IT']"
269,tm180542,Once Upon a Time in America,MOVIE,R,229,"['drama', 'crime', 'european']",1984,0.0,8.3,342335.0,"['US', 'IT']"
270,tm180542,Once Upon a Time in America,MOVIE,R,229,"['drama', 'crime', 'european']",1984,0.0,8.3,342335.0,"['US', 'IT']"
271,tm180542,Once Upon a Time in America,MOVIE,R,229,"['drama', 'crime', 'european']",1984,0.0,8.3,342335.0,"['US', 'IT']"
272,tm180542,Once Upon a Time in America,MOVIE,R,229,"['drama', 'crime', 'european']",1984,0.0,8.3,342335.0,"['US', 'IT']"
273,tm180542,Once Upon a Time in America,MOVIE,R,229,"['drama', 'crime', 'european']",1984,0.0,8.3,342335.0,"['US', 'IT']"
274,tm180542,Once Upon a Time in America,MOVIE,R,229,"['drama', 'crime', 'european']",1984,0.0,8.3,342335.0,"['US', 'IT']"
275,tm180542,Once Upon a Time in America,MOVIE,R,229,"['drama', 'crime', 'european']",1984,0.0,8.3,342335.0,"['US', 'IT']"
276,tm180542,Once Upon a Time in America,MOVIE,R,229,"['drama', 'crime', 'european']",1984,0.0,8.3,342335.0,"['US', 'IT']"
277,tm180542,Once Upon a Time in America,MOVIE,R,229,"['drama', 'crime', 'european']",1984,0.0,8.3,342335.0,"['US', 'IT']"
278,tm180542,Once Upon a Time in America,MOVIE,R,229,"['drama', 'crime', 'european']",1984,0.0,8.3,342335.0,"['US', 'IT']"
279,tm180542,Once Upon a Time in America,MOVIE,R,229,"['drama', 'crime', 'european']",1984,0.0,8.3,342335.0,"['US', 'IT']"
280,tm180542,Once Upon a Time in America,MOVIE,R,229,"['drama', 'crime', 'european']",1984,0.0,8.3,342335.0,"['US', 'IT']"
281,tm180542,Once Upon a Time in America,MOVIE,R,229,"['drama', 'crime', 'european']",1984,0.0,8.3,342335.0,"['US', 'IT']"
282,tm180542,Once Upon a Time in America,MOVIE,R,229,"['drama', 'crime', 'european']",1984,0.0,8.3,342335.0,"['US', 'IT']"
283,tm180542,Once Upon a Time in America,MOVIE,R,229,"['drama', 'crime', 'european']",1984,0.0,8.3,342335.0,"['US', 'IT']"
284,tm180542,Once Upon a Time in America,MOVIE,R,229,"['drama', 'crime', 'european']",1984,0.0,8.3,342335.0,"['US', 'IT']"
285,tm180542,Once Upon a Time in America,MOVIE,R,229,"['drama', 'crime', 'european']",1984,0.0,8.3,342335.0,"['US', 'IT']"
286,tm180542,Once Upon a Time in America,MOVIE,R,229,"['drama', 'crime', 'european']",1984,0.0,8.3,342335.0,"['US', 'IT']"
287,tm180542,Once Upon a Time in America,MOVIE,R,229,"['drama', 'crime', 'european']",1984,0.0,8.3,342335.0,"['US', 'IT']"
288,tm180542,Once Upon a Time in America,MOVIE,R,229,"['drama', 'crime', 'european']",1984,0.0,8.3,342335.0,"['US', 'IT']"
289,tm180542,Once Upon a Time in America,MOVIE,R,229,"['drama', 'crime', 'european']",1984,0.0,8.3,342335.0,"['US', 'IT']"
290,tm180542,Once Upon a Time in America,MOVIE,R,229,"['drama', 'crime', 'european']",1984,0.0,8.3,342335.0,"['US', 'IT']"
291,tm180542,Once Upon a Time in America,MOVIE,R,229,"['drama', 'crime', 'european']",1984,0.0,8.3,342335.0,"['US', 'IT']"
292,tm180542,Once Upon a Time in America,MOVIE,R,229,"['drama', 'crime', 'european']",1984,0.0,8.3,342335.0,"['US', 'IT']"
293,tm180542,Once Upon a Time in America,MOVIE,R,229,"['drama', 'crime', 'european']",1984,0.0,8.3,342335.0,"['US', 'IT']"
294,tm180542,Once Upon a Time in America,MOVIE,R,229,"['drama', 'crime', 'european']",1984,0.0,8.3,342335.0,"['US', 'IT']"
295,tm180542,Once Upon a Time in America,MOVIE,R,229,"['drama', 'crime', 'european']",1984,0.0,8.3,342335.0,"['US', 'IT']"
