,id,title,type,age_certification,runtime,genres,release_year,seasons,imdb_score,imdb_votes,production_countries
136,tm83648,Citizen Kane,MOVIE,PG,119,['drama'],1941,0.0,8.3,433804.0,['US']
137,tm83648,Citizen Kane,MOVIE,PG,119,['drama'],1941,0.0,8.3,433804.0,['US']
138,tm83648,Citizen Kane,MOVIE,PG,119,['drama'],1941,0.0,8.3,433804.0,['US']
139,tm83648,Citizen Kane,MOVIE,PG,119,['drama'],1941,0.0,8.3,433804.0,['US']
140,tm83648,Citizen Kane,MOVIE,PG,119,['drama'],1941,0.0,8.3,433804.0,['US']
141,tm83648,Citizen Kane,MOVIE,PG,119,['drama'],1941,0.0,8.3,433804.0,['US']
142,tm83648,Citizen Kane,MOVIE,PG,119,['drama'],1941,0.0,8.3,433804.0,['US']
143,tm83648,Citizen Kane,MOVIE,PG,119,['drama'],1941,0.0,8.3,433804.0,['US']
144,tm83648,Citizen Kane,MOVIE,PG,119,['drama'],1941,0.0,8.3,433804.0,['US']
145,tm83648,Citizen Kane,MOVIE,PG,119,['drama'],1941,0.0,8.3,433804.0,['US']
146,tm83648,Citizen Kane,MOVIE,PG,119,['drama'],1941,0.0,8.3,433804.0,['US']
147,tm83648,Citizen Kane,MOVIE,PG,119,['drama'],1941,0.0,8.3,433804.0,['US']
148,tm83648,Citizen Kane,MOVIE,PG,119,['drama'],1941,0.0,8.3,433804.0,['US']
149,tm83648,Citizen Kane,MOVIE,PG,119,['drama'],1941,0.0,8.3,433804.0,['US']
150,tm83648,Citizen Kane,MOVIE,PG,119,['drama'],1941,0.0,8.3,433804.0,['US']
151,tm83648,Citizen Kane,MOVIE,PG,119,['drama'],1941,0.0,8.3,433804.0,['US']
152,tm83648,Citizen Kane,MOVIE,PG,119,['drama'],1941,0.0,8.3,433804.0,['US']
153,tm83648,Citizen Kane,MOVIE,PG,119,['drama'],1941,0.0,8.3,433804.0,['US']
154,tm83648,Citizen Kane,MOVIE,PG,119,['drama'],1941,0.0,8.3,433804.0,['US']
155,tm83648,Citizen Kane,MOVIE,PG,119,['drama'],1941,0.0,8.3,433804.0,['US']
156,tm83648,Citizen Kane,MOVIE,PG,119,['drama'],1941,0.0,8.3,433804.0,['US']
157,tm83648,Citizen Kane,MOVIE,PG,119,['drama'],1941,0.0,8.3,433804.0,['US']
158,tm83648,Citizen Kane,MOVIE,PG,119,['drama'],1941,0.0,8.3,433804.0,['US']
159,tm83648,Citizen Kane,MOVIE,PG,119,['drama'],1941,0.0,8.3,433804.0,['US']
160,tm83648,Citizen Kane,MOVIE,PG,119,['drama'],1941,0.0,8.3,433804.0,['US']
161,tm83648,Citizen Kane,MOVIE,PG,119,['drama'],1941,0.0,8.3,433804.0,['US']
162,tm83648,Citizen Kane,MOVIE,PG,119,['drama'],1941,0.0,8.3,433804.0,['US']
163,tm83648,Citizen Kane,MOVIE,PG,119,['drama'],1941,0.0,8.3,433804.0,['US']
164,tm83648,Citizen Kane,MOVIE,PG,119,['drama'],1941,0.0,8.3,433804.0,['US']
165,tm83648,Citizen Kane,MOVIE,PG,119,['drama'],1941,0.0,8.3,433804.0,['US']
166,tm83648,Citizen Kane,MOVIE,PG,119,['drama'],1941,0.0,8.3,433804.0,['US']
167,tm83648,Citizen Kane,MOVIE,PG,119,['drama'],1941,0.0,8.3,433804.0,['US']
168,tm83648,Citizen Kane,MOVIE,PG,119,['drama'],1941,0.0,8.3,433804.0,['US']
169,tm83648,Citizen Kane,MOVIE,PG,119,['drama'],1941,0.0,8.3,433804.0,['US']
170,tm83648,Citizen Kane,MOVIE,PG,119,['drama'],1941,0.0,8.3,433804.0,['US']
171,tm83648,Citizen Kane,MOVIE,PG,119,['drama'],1941,0.0,8.3,433804.0,['US']
172,tm83648,Citizen Kane,MOVIE,PG,119,['drama'],1941,0.0,8.3,433804.0,['US']
173,tm83648,Citizen Kane,MOVIE,PG,119,['drama'],1941,0.0,8.3,433804.0,['US']
174,tm83648,Citizen Kane,MOVIE,PG,119,['drama'],1941,0.0,8.3,433804.0,['US']
175,tm83648,Citizen Kane,MOVIE,PG,119,['drama'],1941,0.0,8.3,433804.0,['US']
176,tm77588,Casablanca,MOVIE,PG,102,"['drama', 'romance', 'war']",1942,0.0,8.5,558849.0,['US']
177,tm77588,Casablanca,MOVIE,PG,102,"['drama', 'romance', 'war']",1942,0.0,8.5,558849.0,['US']
178,tm77588,Casablanca,MOVIE,PG,102,"['drama', 'romance', 'war']",1942,0.0,8.5,558849.0,['US']
179,tm77588,Casablanca,MOVIE,PG,102,"['drama', 'romance', 'war']",1942,0.0,8.5,558849.0,['US']
180,tm77588,Casablanca,MOVIE,PG,102,"['drama', 'romance', 'war']",1942,0.0,8.5,558849.0,['US']
181,tm77588,Casablanca,MOVIE,PG,102,"['drama', 'romance', 'war']",1942,0.0,8.5,558849.0,['US']
182,tm77588,Casablanca,MOVIE,PG,102,"['drama', 'romance', 'war']",1942,0.0,8.5,558849.0,['US']
183,tm77588,Casablanca,MOVIE,PG,102,"['drama', 'romance', 'war']",1942,0.0,8.5,558849.0,['US']
184,tm77588,Casablanca,MOVIE,PG,102,"['drama', 'romance', 'war']",1942,0.0,8.5,558849.0,['US']
185,tm77588,Casablanca,MOVIE,PG,102,"['drama', 'romance', 'war']",1942,0.0,8.5,558849.0,['US']
186,tm77588,Casablanca,MOVIE,PG,102,"['drama', 'romance', 'war']",1942,0.0,8.5,558849.0,['US']
187,tm77588,Casablanca,MOVIE,PG,102,"['drama', 'romance', 'war']",1942,0.0,8.5,558849.0,['US']
188,tm77588,Casablanca,MOVIE,PG,102,"['drama', 'romance', 'war']",1942,0.0,8.5,558849.0,['US']
189,tm77588,Casablanca,MOVIE,PG,102,"['drama', 'romance', 'war']",1942,0.0,8.5,558849.0,['US']
190,tm77588,Casablanca,MOVIE,PG,102,"['drama', 'romance', 'war']",1942,0.0,8.5,558849.0,['US']
191,tm77588,Casablanca,MOVIE,PG,102,"['drama', 'romance', 'war']",1942,0.0,8.5,558849.0,['US']
192,tm77588,Casablanca,MOVIE,PG,102,"['drama', 'romance', 'war']",1942,0.0,8.5,558849.0,['US']
193,tm77588,Casablanca,MOVIE,PG,102,"['drama', 'romance', 'war']",1942,0.0,8.5,558849.0,['US']
194,tm77588,Casablanca,MOVIE,PG,102,"['drama', 'romance', 'war']",1942,0.0,8.5,558849.0,['US']
